,pm10,pm25,so2,co,o3,no2,categori
33,0.0548780487804878,0.1614906832298137,0.1375,0.19512195121951223,0.35664335664335667,0.1774193548387097,1
34,0.12195121951219515,0.25465838509316774,0.1375,0.24390243902439027,0.41958041958041953,0.16129032258064518,1
35,0.07317073170731708,0.23602484472049695,0.16250000000000003,0.12195121951219512,0.48251748251748255,0.1935483870967742,1
36,0.10975609756097562,0.1925465838509317,0.1375,0.19512195121951223,0.41958041958041953,0.06451612903225809,1
37,0.07926829268292684,0.22360248447204972,0.1125,0.09756097560975613,0.3986013986013986,0.12903225806451613,1
38,0.16463414634146342,0.29192546583850937,0.1125,0.29268292682926833,0.3986013986013986,0.14516129032258068,1
39,0.20731707317073172,0.36024844720496896,0.1375,0.19512195121951223,0.41258741258741266,0.09677419354838712,1
40,0.24390243902439024,0.3850931677018633,0.175,0.19512195121951223,0.5944055944055944,0.11290322580645165,1
41,0.12195121951219515,0.22360248447204972,0.1375,0.07317073170731708,0.48951048951048953,0.09677419354838712,1
42,0.0975609756097561,0.18012422360248448,0.1125,0.09756097560975613,0.3496503496503497,0.09677419354838712,1
43,0.16463414634146342,0.19875776397515532,0.1125,0.09756097560975613,0.44755244755244766,0.04838709677419356,1
44,0.18902439024390244,0.1925465838509317,0.12499999999999999,0.17073170731707318,0.41258741258741266,0.16129032258064518,1
45,0.2195121951219512,0.29192546583850937,0.12499999999999999,0.14634146341463414,0.41258741258741266,0.2096774193548387,1
46,0.3536585365853659,0.5900621118012422,0.15000000000000002,1.0,0.6713286713286712,0.2580645161290323,0
47,0.2195121951219512,0.2857142857142858,0.12499999999999999,0.17073170731707318,0.4685314685314686,0.06451612903225809,1
48,0.28658536585365857,0.45341614906832306,0.15000000000000002,0.5853658536585367,0.881118881118881,0.1774193548387097,0
49,0.23780487804878048,0.39130434782608703,0.30000000000000004,0.29268292682926833,0.4405594405594407,0.14516129032258068,1
50,0.036585365853658555,0.09937888198757763,0.2875000000000001,0.12195121951219512,0.38461538461538464,0.03225806451612906,1
51,0.07926829268292684,0.22360248447204972,0.2875000000000001,0.19512195121951223,0.31468531468531474,0.06451612903225809,1
52,0.07926829268292684,0.22360248447204972,0.30000000000000004,0.12195121951219512,0.3986013986013986,0.09677419354838712,1
53,0.07317073170731708,0.1614906832298137,0.2875000000000001,0.19512195121951223,0.3916083916083916,0.08064516129032259,1
54,0.14024390243902443,0.2608695652173913,0.275,0.21951219512195122,0.41958041958041953,0.06451612903225809,1
55,0.17073170731707316,0.26708074534161486,0.16250000000000003,0.19512195121951223,0.17482517482517484,0.03225806451612906,1
56,0.2621951219512195,0.45341614906832306,0.16250000000000003,0.4878048780487805,0.20979020979020985,0.03225806451612906,1
57,0.2987804878048781,0.49689440993788814,0.15000000000000002,0.4390243902439025,0.1888111888111888,0.03225806451612906,1
58,0.21341463414634143,0.3354037267080746,0.1375,0.3170731707317074,0.06293706293706294,0.01612903225806453,1
59,0.2682926829268293,0.4720496894409938,0.16250000000000003,0.41463414634146345,0.23776223776223776,0.06451612903225809,1
60,0.22560975609756095,0.422360248447205,0.2,0.6341463414634146,0.30769230769230765,0.12903225806451613,1
61,0.0426829268292683,0.2422360248447205,0.175,0.24390243902439027,0.2517482517482517,0.03225806451612906,1
62,0.06707317073170732,0.3416149068322982,0.2375,0.4878048780487805,0.2237762237762238,0.09677419354838712,1
63,0.06097560975609756,0.39751552795031064,0.1875,0.7317073170731708,0.1608391608391609,0.08064516129032259,1
64,0.0,0.12422360248447206,0.175,0.12195121951219512,0.1048951048951049,0.01612903225806453,2
65,0.06707317073170732,0.21118012422360244,0.175,0.09756097560975613,0.21678321678321677,0.0,2
66,0.0853658536585366,0.40372670807453415,0.22500000000000003,0.29268292682926833,0.2237762237762238,0.08064516129032259,1
67,0.0548780487804878,0.4285714285714286,0.21250000000000002,0.3414634146341463,0.3916083916083916,0.04838709677419356,1
68,0.3353658536585366,0.49068322981366475,0.21250000000000002,0.3414634146341463,0.3636363636363637,0.06451612903225809,1
69,0.2621951219512195,0.45341614906832306,0.24999999999999994,0.21951219512195122,0.2447552447552448,0.09677419354838712,1
70,0.2195121951219512,0.3167701863354037,0.2375,0.12195121951219512,0.20979020979020985,0.03225806451612906,1
71,0.16463414634146342,0.26708074534161486,0.21250000000000002,0.12195121951219512,0.20279720279720276,0.04838709677419356,1
72,0.42073170731707316,0.6149068322981367,0.22500000000000003,0.7560975609756098,0.3426573426573427,0.11290322580645165,0
73,0.45121951219512196,0.7018633540372671,0.21250000000000002,0.9756097560975611,0.3916083916083916,0.16129032258064518,0
74,0.2987804878048781,0.4782608695652174,0.21250000000000002,0.7073170731707318,0.18181818181818182,0.11290322580645165,1
75,0.27439024390243905,0.5093167701863355,0.2,0.5121951219512195,0.41258741258741266,0.08064516129032259,1
76,0.23780487804878048,0.40993788819875776,0.2,0.3170731707317074,0.2937062937062937,0.06451612903225809,1
77,0.10975609756097562,0.14906832298136646,0.1875,0.07317073170731708,0.15384615384615385,0.01612903225806453,2
78,0.06707317073170732,0.22360248447204972,0.175,0.17073170731707318,0.1258741258741259,0.03225806451612906,2
79,0.07926829268292684,0.018633540372670815,0.1875,0.17073170731707318,0.27972027972027974,0.01612903225806453,2
80,0.18902439024390244,0.0,0.175,0.19512195121951223,0.23076923076923078,0.01612903225806453,2
81,0.2682926829268293,0.40993788819875776,0.2375,0.5853658536585367,0.04895104895104896,0.4516129032258065,1
82,0.09146341463414634,0.20496894409937888,0.2375,0.29268292682926833,0.05594405594405594,0.33870967741935487,2
83,0.04878048780487805,0.12422360248447206,0.21250000000000002,0.21951219512195122,0.04195804195804195,0.2580645161290323,2
84,0.1280487804878049,0.24844720496894412,0.26250000000000007,0.29268292682926833,0.02797202797202797,0.33870967741935487,1
85,0.0853658536585366,0.1428571428571429,0.22500000000000003,0.29268292682926833,0.02797202797202797,0.2903225806451613,2
86,0.07317073170731708,0.13043478260869568,0.2375,0.14634146341463414,0.09090909090909091,0.1935483870967742,2
87,0.06097560975609756,0.06211180124223603,0.21250000000000002,0.12195121951219512,0.07692307692307693,0.14516129032258068,2
88,0.0548780487804878,0.08074534161490685,0.21250000000000002,0.19512195121951223,0.06993006993006995,0.22580645161290325,2
89,0.10975609756097562,0.1677018633540373,0.24999999999999994,0.24390243902439027,0.04195804195804195,0.30645161290322587,2
90,0.10365853658536586,0.15527950310559002,0.2375,0.19512195121951223,0.02797202797202797,0.2096774193548387,2
91,0.06707317073170732,0.14906832298136646,0.26250000000000007,0.2682926829268293,0.006993006993006992,0.22580645161290325,2
92,0.15853658536585366,0.2422360248447205,0.30000000000000004,0.3414634146341463,0.013986013986013984,0.2096774193548387,1
93,0.06097560975609756,0.14906832298136646,0.22500000000000003,0.17073170731707318,0.07692307692307693,0.2096774193548387,2
94,0.10975609756097562,0.21118012422360244,0.2,0.21951219512195122,0.07692307692307693,0.2580645161290323,2
95,0.11585365853658539,0.21118012422360244,0.22500000000000003,0.2682926829268293,0.06293706293706294,0.3548387096774193,2
96,0.06707317073170732,0.09316770186335405,0.2,0.21951219512195122,0.06993006993006995,0.370967741935484,2
97,0.1463414634146342,0.2732919254658385,0.26250000000000007,0.5121951219512195,0.02797202797202797,0.4838709677419355,1
98,0.17073170731707316,0.2857142857142858,0.3375,0.2682926829268293,0.02797202797202797,0.4193548387096774,1
99,0.0853658536585366,0.17391304347826086,0.21250000000000002,0.4390243902439025,0.02797202797202797,0.32258064516129037,2
100,0.09146341463414634,0.15527950310559002,0.2,0.21951219512195122,0.06993006993006995,0.27419354838709675,2
101,0.0975609756097561,0.19875776397515532,0.2,0.19512195121951223,0.05594405594405594,0.22580645161290325,2
102,0.2195121951219512,0.3354037267080746,0.22500000000000003,0.3902439024390244,0.02097902097902099,0.32258064516129037,1
103,0.21341463414634143,0.3167701863354037,0.24999999999999994,0.21951219512195122,0.08391608391608393,0.32258064516129037,1
104,0.09146341463414634,0.18012422360248448,0.24999999999999994,0.19512195121951223,0.006993006993006992,0.2096774193548387,2
105,0.0975609756097561,0.21739130434782605,0.30000000000000004,0.24390243902439027,0.04195804195804195,0.22580645161290325,2
106,0.0853658536585366,0.15527950310559002,0.2,0.2682926829268293,0.06993006993006995,0.27419354838709675,2
107,0.20731707317073172,0.3354037267080746,0.26250000000000007,0.3170731707317074,0.06293706293706294,0.4516129032258065,1
108,0.17073170731707316,0.29192546583850937,0.21250000000000002,0.24390243902439027,0.07692307692307693,0.2419354838709678,1
109,0.2987804878048781,0.45962732919254656,0.45,0.3414634146341463,0.2657342657342658,0.3548387096774193,1
110,0.09146341463414634,0.18012422360248448,0.45,0.048780487804878064,0.32867132867132876,0.1935483870967742,1
111,0.0548780487804878,0.1366459627329193,0.45,0.048780487804878064,0.23776223776223776,0.1935483870967742,2
112,0.10975609756097562,0.22981366459627328,0.4625000000000001,0.12195121951219512,0.27272727272727276,0.1935483870967742,2
113,0.06097560975609756,0.1366459627329193,0.4625000000000001,0.07317073170731708,0.2587412587412588,0.16129032258064518,2
114,0.10975609756097562,0.22981366459627328,0.4625000000000001,0.09756097560975613,0.27272727272727276,0.2096774193548387,2
115,0.11585365853658539,0.20496894409937888,0.4625000000000001,0.048780487804878064,0.2867132867132867,0.11290322580645165,2
116,0.10975609756097562,0.22360248447204972,0.5125,0.09756097560975613,0.1888111888111888,0.12903225806451613,2
117,0.17073170731707316,0.30434782608695654,0.5125,0.29268292682926833,0.17482517482517484,0.12903225806451613,1
118,0.07317073170731708,0.21118012422360244,0.45,0.14634146341463414,0.2237762237762238,0.12903225806451613,2
119,0.11585365853658539,0.24844720496894412,0.47500000000000003,0.21951219512195122,0.23776223776223776,0.1774193548387097,1
120,0.1280487804878049,0.2422360248447205,0.4625000000000001,0.2682926829268293,0.20279720279720276,0.22580645161290325,1
121,0.07926829268292684,0.17391304347826086,0.45,0.21951219512195122,0.23776223776223776,0.1935483870967742,2
122,0.15853658536585366,0.2981366459627329,0.47500000000000003,0.5609756097560976,0.23076923076923078,0.3870967741935485,1
123,0.1524390243902439,0.2608695652173913,0.5249999999999999,0.19512195121951223,0.23076923076923078,0.2096774193548387,1
124,0.10365853658536586,0.23602484472049695,0.49999999999999994,0.3414634146341463,0.23076923076923078,0.27419354838709675,1
125,0.0975609756097561,0.13043478260869568,0.45,0.14634146341463414,0.31468531468531474,0.09677419354838712,1
126,0.1280487804878049,0.1677018633540373,0.4625000000000001,0.17073170731707318,0.27972027972027974,0.09677419354838712,2
127,0.27439024390243905,0.3478260869565218,0.49999999999999994,0.3170731707317074,0.23076923076923078,0.2580645161290323,1
128,0.20121951219512196,0.2981366459627329,0.47500000000000003,0.17073170731707318,0.32167832167832167,0.22580645161290325,1
129,0.09146341463414634,0.1614906832298137,0.47500000000000003,0.19512195121951223,0.17482517482517484,0.11290322580645165,2
130,0.09146341463414634,0.19875776397515532,0.5125,0.24390243902439027,0.2587412587412588,0.14516129032258068,2
131,0.2682926829268293,0.36024844720496896,0.5249999999999999,0.3170731707317074,0.2937062937062937,0.27419354838709675,1
132,0.31097560975609756,0.39130434782608703,0.47500000000000003,0.29268292682926833,0.3636363636363637,0.2419354838709678,1
133,0.3536585365853659,0.6024844720496896,0.32500000000000007,0.3902439024390244,0.1258741258741259,0.2419354838709678,0
134,0.23170731707317072,0.35403726708074534,0.2875000000000001,0.19512195121951223,0.13286713286713286,0.1774193548387097,1
135,0.10365853658536586,0.24844720496894412,0.3125,0.09756097560975613,0.1118881118881119,0.09677419354838712,1
136,0.0853658536585366,0.25465838509316774,0.30000000000000004,0.21951219512195122,0.1118881118881119,0.16129032258064518,1
137,0.07317073170731708,0.23602484472049695,0.275,0.19512195121951223,0.1118881118881119,0.14516129032258068,1
138,0.11585365853658539,0.24844720496894412,0.275,0.14634146341463414,0.16783216783216787,0.14516129032258068,1
139,0.10975609756097562,0.22981366459627328,0.275,0.17073170731707318,0.15384615384615385,0.16129032258064518,2
140,0.06707317073170732,0.18012422360248448,0.275,0.17073170731707318,0.1888111888111888,0.14516129032258068,2
141,0.10975609756097562,0.24844720496894412,0.2875000000000001,0.17073170731707318,0.1048951048951049,0.14516129032258068,1
142,0.21341463414634143,0.3167701863354037,0.275,0.21951219512195122,0.1048951048951049,0.11290322580645165,1
143,0.14024390243902443,0.2732919254658385,0.26250000000000007,0.09756097560975613,0.06993006993006995,0.06451612903225809,1
144,0.29268292682926833,0.5279503105590062,0.2875000000000001,0.2682926829268293,0.08391608391608393,0.08064516129032259,1
145,0.2682926829268293,0.4720496894409938,0.30000000000000004,0.24390243902439027,0.15384615384615385,0.16129032258064518,1
146,0.24390243902439024,0.37267080745341613,0.2875000000000001,0.21951219512195122,0.1888111888111888,0.16129032258064518,1
147,0.1524390243902439,0.30434782608695654,0.275,0.17073170731707318,0.16783216783216787,0.14516129032258068,1
148,0.1280487804878049,0.23602484472049695,0.275,0.17073170731707318,0.18181818181818182,0.1935483870967742,1
149,0.18902439024390244,0.3354037267080746,0.30000000000000004,0.3170731707317074,0.13986013986013984,0.2419354838709678,1
150,0.23170731707317072,0.35403726708074534,0.32500000000000007,0.14634146341463414,0.1258741258741259,0.14516129032258068,1
151,0.07926829268292684,0.23602484472049695,0.2875000000000001,0.2682926829268293,0.1048951048951049,0.1774193548387097,1
152,0.18292682926829268,0.2857142857142858,0.2875000000000001,0.2682926829268293,0.14685314685314682,0.1935483870967742,1
153,0.0853658536585366,0.18012422360248448,0.275,0.12195121951219512,0.15384615384615385,0.09677419354838712,2
154,0.3231707317073171,0.5590062111801243,0.30000000000000004,0.4878048780487805,0.15384615384615385,0.1774193548387097,0
155,0.31097560975609756,0.4782608695652174,0.30000000000000004,0.24390243902439027,0.14685314685314682,0.2096774193548387,1
156,0.07317073170731708,0.25465838509316774,0.2875000000000001,0.09756097560975613,0.1118881118881119,0.06451612903225809,1
157,0.15853658536585366,0.2981366459627329,0.2875000000000001,0.19512195121951223,0.2237762237762238,0.2096774193548387,1
158,0.21341463414634143,0.37267080745341613,0.3125,0.19512195121951223,0.23076923076923078,0.2096774193548387,1
159,0.2987804878048781,0.5031055900621118,0.2875000000000001,0.2682926829268293,0.13286713286713286,0.1935483870967742,1
160,0.13414634146341467,0.2857142857142858,0.47500000000000003,0.29268292682926833,0.09790209790209789,0.14516129032258068,1
161,0.0548780487804878,0.2422360248447205,0.47500000000000003,0.17073170731707318,0.09090909090909091,0.08064516129032259,1
162,0.024390243902439032,0.24844720496894412,0.47500000000000003,0.24390243902439027,0.07692307692307693,0.11290322580645165,1
163,0.024390243902439032,0.17391304347826086,0.47500000000000003,0.24390243902439027,0.08391608391608393,0.09677419354838712,2
164,0.01829268292682927,0.21739130434782605,0.47500000000000003,0.12195121951219512,0.13986013986013984,0.04838709677419356,2
165,0.06097560975609756,0.2608695652173913,0.47500000000000003,0.19512195121951223,0.09790209790209789,0.12903225806451613,1
166,0.012195121951219523,0.1925465838509317,0.4625000000000001,0.19512195121951223,0.09090909090909091,0.09677419354838712,2
167,0.0975609756097561,0.2732919254658385,0.47500000000000003,0.2682926829268293,0.07692307692307693,0.09677419354838712,1
168,0.09146341463414634,0.27950310559006214,0.47500000000000003,0.2682926829268293,0.08391608391608393,0.08064516129032259,1
169,0.036585365853658555,0.22981366459627328,0.47500000000000003,0.12195121951219512,0.05594405594405594,0.03225806451612906,2
170,0.10975609756097562,0.3229813664596273,0.47500000000000003,0.24390243902439027,0.07692307692307693,0.03225806451612906,1
171,0.17073170731707316,0.30434782608695654,0.47500000000000003,0.21951219512195122,0.11888111888111891,0.09677419354838712,1
172,0.11585365853658539,0.2732919254658385,0.4625000000000001,0.21951219512195122,0.1258741258741259,0.09677419354838712,1
173,0.16463414634146342,0.329192546583851,0.47500000000000003,0.21951219512195122,0.11888111888111891,0.14516129032258068,1
174,0.17073170731707316,0.31055900621118016,0.47500000000000003,0.21951219512195122,0.1048951048951049,0.16129032258064518,1
175,0.14024390243902443,0.329192546583851,0.47500000000000003,0.4878048780487805,0.09090909090909091,0.1935483870967742,1
176,0.13414634146341467,0.29192546583850937,0.4875,0.19512195121951223,0.09790209790209789,0.12903225806451613,1
177,0.06097560975609756,0.23602484472049695,0.4625000000000001,0.3414634146341463,0.08391608391608393,0.16129032258064518,1
178,0.10975609756097562,0.31055900621118016,0.4625000000000001,0.24390243902439027,0.1118881118881119,0.14516129032258068,1
179,0.036585365853658555,0.22981366459627328,0.4625000000000001,0.19512195121951223,0.1048951048951049,0.11290322580645165,2
180,0.2682926829268293,0.5093167701863355,0.47500000000000003,0.46341463414634143,0.11888111888111891,0.14516129032258068,1
181,0.2195121951219512,0.4347826086956521,0.47500000000000003,0.3414634146341463,0.1118881118881119,0.12903225806451613,1
182,0.16463414634146342,0.2981366459627329,0.4625000000000001,0.17073170731707318,0.034965034965034975,0.04838709677419356,1
183,0.0060975609756097615,0.19875776397515532,0.4625000000000001,0.17073170731707318,0.07692307692307693,0.01612903225806453,2
184,0.20121951219512196,0.3850931677018633,0.4625000000000001,0.21951219512195122,0.1048951048951049,0.16129032258064518,1
185,0.2682926829268293,0.5031055900621118,0.47500000000000003,0.2682926829268293,0.15384615384615385,0.14516129032258068,1
186,0.3231707317073171,0.6211180124223603,0.4625000000000001,0.3902439024390244,0.1118881118881119,0.1774193548387097,0
187,0.3353658536585366,0.7018633540372671,0.3375,0.5853658536585367,0.04895104895104896,0.5,0
188,0.04878048780487805,0.1677018633540373,0.3125,0.07317073170731708,0.05594405594405594,0.11290322580645165,2
189,0.10365853658536586,0.2857142857142858,0.32500000000000007,0.17073170731707318,0.04195804195804195,0.22580645161290325,1
190,0.0975609756097561,0.2422360248447205,0.3125,0.12195121951219512,0.034965034965034975,0.12903225806451613,1
191,0.04878048780487805,0.22981366459627328,0.4250000000000001,0.09756097560975613,0.013986013986013984,0.16129032258064518,2
192,0.12195121951219515,0.3229813664596273,0.45,0.21951219512195122,0.02097902097902099,0.6290322580645161,1
193,0.07317073170731708,0.2608695652173913,0.3125,0.07317073170731708,0.08391608391608393,0.08064516129032259,1
194,0.1280487804878049,0.2981366459627329,0.275,0.17073170731707318,0.08391608391608393,0.12903225806451613,1
195,0.10365853658536586,0.26708074534161486,0.275,0.19512195121951223,0.06993006993006995,0.22580645161290325,1
196,0.0548780487804878,0.1366459627329193,0.2375,0.12195121951219512,0.09790209790209789,0.09677419354838712,2
197,0.17682926829268292,0.36024844720496896,0.3875,0.5609756097560976,0.04195804195804195,0.5483870967741936,1
198,0.14024390243902443,0.29192546583850937,0.4875,0.14634146341463414,0.06293706293706294,0.22580645161290325,1
199,0.07317073170731708,0.2422360248447205,0.275,0.3414634146341463,0.04195804195804195,0.4838709677419355,1
200,0.10365853658536586,0.2422360248447205,0.24999999999999994,0.19512195121951223,0.09090909090909091,0.1935483870967742,1
201,0.0853658536585366,0.2422360248447205,0.24999999999999994,0.14634146341463414,0.06993006993006995,0.14516129032258068,1
202,0.25,0.49068322981366475,0.2875000000000001,0.4390243902439025,0.05594405594405594,0.5967741935483871,1
203,0.20731707317073172,0.39751552795031064,0.32500000000000007,0.14634146341463414,0.09090909090909091,0.14516129032258068,1
204,0.0548780487804878,0.1677018633540373,0.32500000000000007,0.048780487804878064,0.02097902097902099,0.06451612903225809,2
205,0.07926829268292684,0.2422360248447205,0.3625000000000001,0.12195121951219512,0.034965034965034975,0.32258064516129037,1
206,0.0548780487804878,0.22360248447204972,0.2375,0.12195121951219512,0.09790209790209789,0.2419354838709678,2
207,0.1463414634146342,0.3167701863354037,0.3125,0.19512195121951223,0.11888111888111891,0.33870967741935487,1
208,0.21341463414634143,0.39751552795031064,0.24999999999999994,0.17073170731707318,0.09790209790209789,0.16129032258064518,1
209,0.13414634146341467,0.29192546583850937,0.22500000000000003,0.24390243902439027,0.02797202797202797,0.22580645161290325,1
210,0.14024390243902443,0.2608695652173913,0.22500000000000003,0.3170731707317074,0.04195804195804195,0.4032258064516129,1
211,0.20731707317073172,0.3354037267080746,0.21250000000000002,0.46341463414634143,0.06293706293706294,0.5161290322580646,1
212,0.2195121951219512,0.3850931677018633,0.24999999999999994,0.3902439024390244,0.07692307692307693,0.4516129032258065,1
213,0.22560975609756095,0.3478260869565218,0.22500000000000003,0.3414634146341463,0.05594405594405594,0.435483870967742,1
214,0.2195121951219512,0.37267080745341613,0.22500000000000003,0.4878048780487805,0.04895104895104896,0.5483870967741936,1
215,0.25609756097560976,0.4658385093167702,0.26250000000000007,0.5121951219512195,0.07692307692307693,0.4516129032258065,1
216,0.1951219512195122,0.31055900621118016,0.2375,0.3414634146341463,0.02097902097902099,0.2580645161290323,1
217,0.1280487804878049,0.22981366459627328,0.26250000000000007,0.3170731707317074,0.013986013986013984,0.30645161290322587,2
218,0.18292682926829268,0.3229813664596273,0.22500000000000003,0.4390243902439025,0.04195804195804195,0.3870967741935485,1
219,0.07317073170731708,0.1366459627329193,0.21250000000000002,0.17073170731707318,0.04895104895104896,0.2903225806451613,2
220,0.17682926829268292,0.27950310559006214,0.275,0.24390243902439027,0.034965034965034975,0.3548387096774193,1
221,0.13414634146341467,0.30434782608695654,0.3125,0.2682926829268293,0.034965034965034975,0.3548387096774193,1
222,0.1463414634146342,0.29192546583850937,0.26250000000000007,0.29268292682926833,0.013986013986013984,0.2580645161290323,1
223,0.18292682926829268,0.35403726708074534,0.3375,0.3902439024390244,0.034965034965034975,0.5,1
224,0.24390243902439024,0.4161490683229814,0.37500000000000006,0.2682926829268293,0.09090909090909091,0.5322580645161291,1
225,0.2682926829268293,0.49689440993788814,0.2875000000000001,0.41463414634146345,0.08391608391608393,0.6774193548387097,1
226,0.2987804878048781,0.5527950310559007,0.35,0.3170731707317074,0.11888111888111891,0.5967741935483871,0
227,0.27439024390243905,0.4658385093167702,0.3375,0.29268292682926833,0.1118881118881119,0.5161290322580646,1
228,0.24390243902439024,0.4161490683229814,0.32500000000000007,0.3414634146341463,0.07692307692307693,0.4516129032258065,1
229,0.17073170731707316,0.2608695652173913,0.2375,0.21951219512195122,0.06993006993006995,0.22580645161290325,1
230,0.14024390243902443,0.2981366459627329,0.2375,0.2682926829268293,0.04195804195804195,0.2419354838709678,1
231,0.13414634146341467,0.25465838509316774,0.26250000000000007,0.21951219512195122,0.02797202797202797,0.2096774193548387,1
232,0.10365853658536586,0.24844720496894412,0.2375,0.19512195121951223,0.006993006993006992,0.1935483870967742,1
233,0.06097560975609756,0.21118012422360244,0.24999999999999994,0.17073170731707318,0.04195804195804195,0.22580645161290325,2
234,0.21341463414634143,0.3478260869565218,0.26250000000000007,0.41463414634146345,0.07692307692307693,0.4032258064516129,1
235,0.23170731707317072,0.36024844720496896,0.3375,0.2682926829268293,0.06993006993006995,0.4838709677419355,1
236,0.23780487804878048,0.3850931677018633,0.22500000000000003,0.3170731707317074,0.1608391608391609,0.4516129032258065,1
237,0.24390243902439024,0.39751552795031064,0.21250000000000002,0.41463414634146345,0.09090909090909091,0.5483870967741936,1
238,0.23170731707317072,0.3478260869565218,0.275,0.3170731707317074,0.04195804195804195,0.435483870967742,1
239,0.17073170731707316,0.2732919254658385,0.24999999999999994,0.2682926829268293,0.04895104895104896,0.32258064516129037,1
240,0.20121951219512196,0.329192546583851,0.5374999999999999,0.2682926829268293,0.20979020979020985,0.2419354838709678,1
241,0.24390243902439024,0.2981366459627329,0.6000000000000001,0.24390243902439027,0.31468531468531474,0.2903225806451613,1
242,0.2682926829268293,0.39130434782608703,0.5499999999999999,0.41463414634146345,0.2937062937062937,0.435483870967742,1
243,0.25,0.40993788819875776,0.5374999999999999,0.3414634146341463,0.2867132867132867,0.4032258064516129,1
244,0.3048780487804878,0.422360248447205,0.65,0.3414634146341463,0.35664335664335667,0.370967741935484,1
245,0.34146341463414637,0.4720496894409938,0.7124999999999999,0.5121951219512195,0.30769230769230765,0.4516129032258065,1
246,0.27439024390243905,0.44099378881987583,0.3375,0.5121951219512195,0.3006993006993007,0.3870967741935485,1
247,0.22560975609756095,0.3229813664596273,0.32500000000000007,0.3414634146341463,0.23076923076923078,0.1935483870967742,1
248,0.2195121951219512,0.2608695652173913,0.3125,0.2682926829268293,0.17482517482517484,0.1935483870967742,1
249,0.25,0.422360248447205,0.49999999999999994,0.46341463414634143,0.23776223776223776,0.370967741935484,1
250,0.14024390243902443,0.22981366459627328,0.30000000000000004,0.17073170731707318,0.2447552447552448,0.09677419354838712,2
251,0.2195121951219512,0.29192546583850937,0.3125,0.24390243902439027,0.2587412587412588,0.2580645161290323,1
252,0.1524390243902439,0.27950310559006214,0.3375,0.21951219512195122,0.23076923076923078,0.2096774193548387,1
253,0.21341463414634143,0.30434782608695654,0.3125,0.24390243902439027,0.20279720279720276,0.1935483870967742,1
254,0.2195121951219512,0.36645962732919257,0.3875,0.3170731707317074,0.2867132867132867,0.2580645161290323,1
255,0.3170731707317073,0.4720496894409938,0.4875,0.2682926829268293,0.3426573426573427,0.3548387096774193,1
256,0.3841463414634147,0.5838509316770186,0.6625000000000001,0.4390243902439025,0.31468531468531474,0.6129032258064516,0
257,0.3841463414634147,0.6335403726708074,0.5125,0.29268292682926833,0.4615384615384616,0.32258064516129037,0
258,0.3536585365853659,0.49689440993788814,0.4625000000000001,0.2682926829268293,0.35664335664335667,0.370967741935484,1
259,0.2804878048780488,0.5031055900621118,0.4875,0.3170731707317074,0.33566433566433573,0.33870967741935487,1
260,0.1951219512195122,0.27950310559006214,0.3375,0.21951219512195122,0.3006993006993007,0.1774193548387097,1
261,0.18292682926829268,0.3354037267080746,0.35,0.2682926829268293,0.2447552447552448,0.22580645161290325,1
262,0.20121951219512196,0.2608695652173913,0.35,0.17073170731707318,0.2517482517482517,0.12903225806451613,1
263,0.10975609756097562,0.2732919254658385,0.3125,0.21951219512195122,0.20279720279720276,0.08064516129032259,1
264,0.1280487804878049,0.24844720496894412,0.3375,0.17073170731707318,0.23076923076923078,0.16129032258064518,1
265,0.25609756097560976,0.39751552795031064,0.41250000000000003,0.3902439024390244,0.31468531468531474,0.2903225806451613,1
266,0.28658536585365857,0.4347826086956521,0.5874999999999999,0.24390243902439027,0.38461538461538464,0.2580645161290323,1
267,0.25609756097560976,0.39130434782608703,0.5125,0.3170731707317074,0.4405594405594407,0.2419354838709678,1
268,0.3048780487804878,0.4658385093167702,0.575,0.3902439024390244,0.41258741258741266,0.3548387096774193,1
269,0.23170731707317072,0.3416149068322982,0.4000000000000001,0.2682926829268293,0.32867132867132876,0.22580645161290325,1
270,0.1463414634146342,0.27950310559006214,0.35,0.24390243902439027,0.27972027972027974,0.2419354838709678,1
271,0.28658536585365857,0.5217391304347826,0.32500000000000007,0.2682926829268293,0.09090909090909091,0.1774193548387097,1
272,0.23780487804878048,0.36024844720496896,0.30000000000000004,0.2682926829268293,0.23076923076923078,0.1774193548387097,1
273,0.25609756097560976,0.4347826086956521,0.3125,0.3902439024390244,0.20979020979020985,0.27419354838709675,1
274,0.25,0.39751552795031064,0.3375,0.2682926829268293,0.13986013986013984,0.2580645161290323,1
275,0.23780487804878048,0.39751552795031064,0.3625000000000001,0.21951219512195122,0.21678321678321677,0.27419354838709675,1
276,0.23780487804878048,0.4161490683229814,0.3125,0.36585365853658536,0.18181818181818182,0.2419354838709678,1
277,0.2987804878048781,0.49689440993788814,0.32500000000000007,0.3902439024390244,0.1608391608391609,0.2580645161290323,1
278,0.23170731707317072,0.39751552795031064,0.32500000000000007,0.21951219512195122,0.06993006993006995,0.11290322580645165,1
279,0.15853658536585366,0.31055900621118016,0.35,0.12195121951219512,0.07692307692307693,0.11290322580645165,1
280,0.27439024390243905,0.4720496894409938,0.32500000000000007,0.29268292682926833,0.11888111888111891,0.1774193548387097,1
281,0.0853658536585366,0.2422360248447205,0.30000000000000004,0.12195121951219512,0.13986013986013984,0.12903225806451613,1
